"","lon","lat"
"198",-123.074926,47.451694
"199",-123.069459,47.453462
"200",-123.067083,47.45523
"201",-123.068509,47.458284
"202",-123.06025,47.470201
"203",-123.055323,47.472709
"204",-123.045454,47.480777
"205",-123.038561,47.488326
"206",-123.033807,47.494108
"207",-123.031193,47.502137
"208",-123.031614,47.511373
"209",-123.02376667,47.5202523
"210",-122.993801,47.520158
"211",-122.950139,47.522497
"212",-122.945751,47.522471
"213",-122.864777,47.521487
"214",-122.839767,47.521321
"215",-122.839162,47.521333
"216",-122.8163,47.520591
"217",-122.80015,47.520165
"218",-122.801013,47.484004
"219",-122.800974,47.476252
"220",-122.800967,47.470437
"221",-122.800967,47.469707
"222",-122.800966,47.462036
"223",-122.800999,47.443615
"224",-122.800816,47.429751
"225",-122.801075,47.405475
"226",-122.801451,47.404016
"227",-122.80212804,47.35863807
"228",-122.804272,47.358692
"229",-122.805914,47.358499
"230",-122.806699,47.357846
"231",-122.807342,47.358692
"232",-122.806873,47.360829
"233",-122.806707,47.363194
"234",-122.808702,47.366066
"235",-122.810282,47.367305
"236",-122.812277,47.36753
"237",-122.813205,47.368653
"238",-122.813109,47.36967
"239",-122.815184,47.371753
"240",-122.81527,47.372316
"241",-122.816018,47.375413
"242",-122.817016,47.377721
"243",-122.817099,47.380198
"244",-122.816185,47.382112
"245",-122.813857,47.383745
"246",-122.813314,47.385882
"247",-122.813275,47.387854
"248",-122.81261,47.391456
"249",-122.813227,47.393031
"250",-122.813192,47.395002
"251",-122.814023,47.396128
"252",-122.815437,47.397309
"253",-122.815104,47.398773
"254",-122.816684,47.401361
"255",-122.81818,47.402374
"256",-122.818928,47.403612
"257",-122.818596,47.404512
"258",-122.819677,47.405356
"259",-122.821672,47.405525
"260",-122.823002,47.404963
"261",-122.82375,47.404512
"262",-122.824499,47.404737
"263",-122.824748,47.405469
"264",-122.82666,47.405807
"265",-122.828406,47.405188
"266",-122.828739,47.404344
"267",-122.828074,47.402374
"268",-122.825912,47.399898
"269",-122.824332,47.398885
"270",-122.823335,47.396747
"271",-122.82337515,47.39646908
"272",-122.824083,47.391569
"273",-122.825579,47.388754
"274",-122.825746,47.386503
"275",-122.828323,47.381887
"276",-122.82864765,47.38148866
"277",-122.830984,47.378622
"278",-122.8322534,47.37712687
"279",-122.832896,47.37637
"280",-122.830069,47.3753
"281",-122.828572,47.37423
"282",-122.828195,47.372544
"283",-122.828656,47.36967
"284",-122.827575,47.369332
"285",-122.826161,47.369895
"286",-122.824748,47.369726
"287",-122.825164,47.366629
"288",-122.824665,47.363363
"289",-122.825362,47.360325
"290",-122.82542782,47.36019868
"291",-122.826788,47.357588
"292",-122.82661915,47.35739556
"293",-122.824633,47.355132
"294",-122.825237,47.353398
"295",-122.821559,47.346799
"296",-122.820846,47.34229
"297",-122.824649,47.337619
"298",-122.829403,47.33472
"299",-122.82921209,47.33417036
"300",-122.828452,47.331982
"301",-122.823223,47.329887
"302",-122.819319,47.329899
"303",-122.818707,47.327471
"304",-122.822344,47.319763
"305",-122.831542,47.314259
"306",-122.835107,47.314581
"307",-122.835583,47.317159
"308",-122.830829,47.32006
