"","lon","lat"
"462",-123.134652,47.324292
"463",-123.134748,47.323937
"464",-123.134955,47.323667
"465",-123.135171,47.323491
"466",-123.135369,47.323396
"467",-123.135519,47.323346
"468",-123.135799,47.323265
"469",-123.13656,47.322994
"470",-123.137266,47.322683
"471",-123.137803,47.322435
"472",-123.138311,47.321854
"473",-123.138818,47.321124
"474",-123.139212,47.320337
"475",-123.139815,47.319497
"476",-123.139917,47.319355
"477",-123.139935,47.319314
"478",-123.140114,47.318932
"479",-123.140283,47.318603
"480",-123.14056,47.318355
"481",-123.140988,47.318026
"482",-123.141582,47.317756
"483",-123.142033,47.317409
"484",-123.142146,47.317197
"485",-123.142202,47.317022
"486",-123.142184,47.316932
"487",-123.142243,47.316698
"488",-123.142251,47.316239
"489",-123.142293,47.315645
"490",-123.142369,47.315037
"491",-123.142394,47.314628
"492",-123.142298,47.314326
"493",-123.142159,47.314214
"494",-123.14202,47.314169
"495",-123.141776,47.314129
"496",-123.141741,47.31412
"497",-123.14126,47.314062
"498",-123.141154,47.314055
"499",-123.141071,47.314049
"500",-123.140921,47.314045
"501",-123.140468,47.314023
"502",-123.140157,47.313911
"503",-123.140015,47.313776
"504",-123.140014,47.313506
"505",-123.140169,47.312997
"506",-123.140258,47.312777
"507",-123.14045,47.312304
"508",-123.140758,47.311341
"509",-123.140801,47.311089
"510",-123.140896,47.310837
"511",-123.141017,47.310607
"512",-123.14112,47.310301
"513",-123.141236,47.310031
"514",-123.141285,47.309973
"515",-123.141631,47.309824
"516",-123.142067,47.309729
"517",-123.142268,47.309751
"518",-123.142398,47.309769
"519",-123.142501,47.309809
"520",-123.142735,47.309957
"521",-123.142978,47.310088
"522",-123.143103,47.310182
"523",-123.143358,47.310258
"524",-123.143753,47.31028
"525",-123.144036,47.310257
"526",-123.144375,47.310203
"527",-123.144884,47.310045
"528",-123.145324,47.309813
"529",-123.146239,47.30922
"530",-123.146606,47.308832
"531",-123.146851,47.308629
"532",-123.147283,47.308273
"533",-123.147735,47.307832
"534",-123.148497,47.307543
"535",-123.148901,47.307408
"536",-123.14896,47.307425
"537",-123.149099,47.307412
"538",-123.149312,47.307438
"539",-123.149493,47.30751
"540",-123.149626,47.307537
"541",-123.149842,47.307541
"542",-123.150085,47.307482
"543",-123.150294,47.307401
"544",-123.150617,47.307194
"545",-123.151293,47.306783
"546",-123.151804,47.306517
"547",-123.151984,47.306412
"548",-123.15217,47.306305
"549",-123.152651,47.306075
"550",-123.152932,47.306111
"551",-123.153103,47.306129
"552",-123.153415,47.306227
"553",-123.153764,47.306447
"554",-123.153811,47.306474
"555",-123.154038,47.30682
"556",-123.154284,47.307059
"557",-123.15444,47.307211
"558",-123.155402,47.307957
"559",-123.155482,47.308047
"560",-123.15574,47.308357
"561",-123.156051,47.308719
"562",-123.156137,47.30882
"563",-123.156142,47.30886
"564",-123.156232,47.309022
"565",-123.156487,47.309398
"566",-123.156555,47.309498
"567",-123.156958,47.309682
"568",-123.157254,47.309718
"569",-123.15743,47.309702
"570",-123.157997,47.309654
"571",-123.158787,47.309405
"572",-123.159701,47.309049
"573",-123.160395,47.308797
"574",-123.16065,47.308705
"575",-123.161255,47.308547
"576",-123.161397,47.30853
"577",-123.161538,47.308484
"578",-123.161705,47.30847
"579",-123.162102,47.308429
"580",-123.162724,47.30839
"581",-123.163432,47.308346
"582",-123.164047,47.308021
"583",-123.164337,47.307886
"584",-123.164541,47.307782
"585",-123.165038,47.307529
"586",-123.165528,47.307299
"587",-123.165842,47.307204
"588",-123.165931,47.3072
"589",-123.166467,47.307099
"590",-123.166729,47.30705
"591",-123.167277,47.306995
"592",-123.167799,47.30698
"593",-123.167922,47.306976
"594",-123.168727,47.30702
"595",-123.16927,47.307118
"596",-123.169689,47.307208
"597",-123.170186,47.307315
"598",-123.170579,47.307445
"599",-123.171995,47.307996
"600",-123.173371,47.308579
"601",-123.174646,47.309229
"602",-123.174868,47.309346
"603",-123.174973,47.30939
"604",-123.175123,47.309454
"605",-123.176137,47.309744
"606",-123.176803,47.309938
"607",-123.177508,47.310143
"608",-123.178446,47.310456
"609",-123.178943,47.310696
"610",-123.179105,47.310775
"611",-123.179915,47.311147
"612",-123.18034,47.311439
"613",-123.180758,47.311915
"614",-123.181171,47.312589
"615",-123.181375,47.3128
"616",-123.181468,47.312872
"617",-123.182146,47.313253
"618",-123.182548,47.313437
"619",-123.182836,47.313563
"620",-123.183039,47.313688
"621",-123.183407,47.313913
"622",-123.183872,47.314182
"623",-123.184169,47.314375
"624",-123.184442,47.314519
"625",-123.184585,47.314595
"626",-123.184913,47.314873
"627",-123.184984,47.315075
"628",-123.185021,47.315116
"629",-123.185322,47.315304
"630",-123.185873,47.315537
"631",-123.186298,47.315718
