"","lon","lat"
"196",-122.657722,47.931156
"197",-122.65771375,47.9311239
"198",-122.655995,47.924435
"199",-122.653334,47.923002
"200",-122.651063,47.920985
"201",-122.65399,47.91589
"202",-122.653354,47.910084
"203",-122.655085,47.905058
"204",-122.652676,47.902242
"205",-122.648998,47.900603
"206",-122.647496,47.89914
"207",-122.647772,47.895974
"208",-122.644388,47.893557
"209",-122.637425,47.889945
"210",-122.628635,47.889537
"211",-122.618873,47.890242
"212",-122.610341,47.887343
"213",-122.617749,47.88303
"214",-122.619603,47.877573
"215",-122.622693,47.877095
"216",-122.62511,47.878744
"217",-122.628635,47.879486
"218",-122.631857,47.874815
"219",-122.633879,47.868401
"220",-122.638142,47.865456
"221",-122.650083,47.86386
"222",-122.665713,47.866572
"223",-122.676171,47.867051
"224",-122.684497,47.867831
"225",-122.69376,47.868002
"226",-122.692808,47.864659
"227",-122.688292,47.859875
"228",-122.685203,47.852539
"229",-122.681602,47.850405
"230",-122.681162,47.843766
"231",-122.683742,47.838773
"232",-122.687342,47.831003
"233",-122.693759,47.826375
"234",-122.701365,47.825578
"235",-122.710872,47.817439
"236",-122.713249,47.814087
"237",-122.717765,47.811533
"238",-122.73155,47.809139
"239",-122.73607262,47.80680231
"240",-122.73773,47.805946
"241",-122.74146706,47.80520793
"242",-122.745811,47.80435
"243",-122.748061,47.800546
"244",-122.742959,47.793493
"245",-122.744171,47.790579
"246",-122.748425,47.788383
"247",-122.747475,47.782634
"248",-122.748901,47.780558
"249",-122.746762,47.777842
"250",-122.74486,47.775127
"251",-122.749851,47.774488
"252",-122.750565,47.772412
"253",-122.748425,47.767779
"254",-122.753179,47.765383
"255",-122.752704,47.761548
"256",-122.757885,47.757744
"257",-122.756269,47.754837
"258",-122.755556,47.750363
"259",-122.758498,47.746036
"260",-122.765618,47.741455
"261",-122.770054,47.740454
"262",-122.772898,47.736771
"263",-122.775416,47.732747
"264",-122.776305,47.728655
"265",-122.780512,47.725107
"266",-122.780037,47.72143
"267",-122.782889,47.718712
"268",-122.780988,47.713914
"269",-122.782207,47.707201
"270",-122.783127,47.703678
"271",-122.779086,47.700479
"272",-122.772193,47.69536
"273",-122.770684,47.692234
"274",-122.773619,47.690241
"275",-122.784553,47.686561
"276",-122.790389,47.68671
"277",-122.798338,47.684481
"278",-122.805673,47.682824
"279",-122.811411,47.681281
"280",-122.819254,47.685121
"281",-122.829899,47.689115
"282",-122.833277,47.692481
"283",-122.829237,47.69504
"284",-122.827097,47.699999
"285",-122.827596,47.705232
"286",-122.824958,47.710876
"287",-122.820442,47.712795
"288",-122.817828,47.713754
"289",-122.81355,47.715673
"290",-122.812361,47.719831
"291",-122.815027,47.725996
"292",-122.808083,47.732461
"293",-122.807608,47.737097
"294",-122.810745,47.743123
"295",-122.809673,47.747412
"296",-122.800002,47.758193
"297",-122.799936,47.762096
"298",-122.797863,47.765223
"299",-122.795724,47.770654
"300",-122.797262,47.773183
"301",-122.795248,47.777363
"302",-122.789782,47.790938
"303",-122.788118,47.80419
"304",-122.789069,47.806265
"305",-122.79326708,47.80864419
"306",-122.796674,47.810575
"307",-122.797387,47.816321
"308",-122.797625,47.825897
"309",-122.802854,47.828769
"310",-122.806453,47.832316
"311",-122.809747,47.840575
"312",-122.816639,47.840416
"313",-122.82068,47.838023
"314",-122.82068,47.827652
"315",-122.825196,47.821748
"316",-122.82377,47.819513
"317",-122.823532,47.817119
"318",-122.819254,47.811054
"319",-122.815644,47.810898
"320",-122.815027,47.807493
"321",-122.821868,47.789022
"322",-122.827644,47.784846
"323",-122.841808,47.779035
"324",-122.846825,47.77912
"325",-122.85348,47.780079
"326",-122.855144,47.782314
"327",-122.851816,47.785029
"328",-122.850628,47.796846
"329",-122.8473,47.800997
"330",-122.852767,47.80419
"331",-122.857283,47.80435
"332",-122.85806056,47.80438366
"333",-122.864651,47.804669
"334",-122.867978,47.798922
"335",-122.868454,47.791098
"336",-122.86679,47.788702
"337",-122.866552,47.782794
"338",-122.86531263,47.7811276
"339",-122.864908,47.78058354
"340",-122.864651,47.780238
"341",-122.866315,47.777204
"342",-122.863462,47.768578
"343",-122.854906,47.763146
"344",-122.849819,47.760751
"345",-122.848489,47.751801
"346",-122.850865,47.749724
"347",-122.852529,47.745728
"348",-122.851137,47.738545
"349",-122.853004,47.736298
"350",-122.857045,47.736138
"351",-122.861561,47.744769
"352",-122.867503,47.74445
"353",-122.871306,47.743491
"354",-122.872019,47.740614
"355",-122.872494,47.733101
"356",-122.87279951,47.7323615
"357",-122.8735852,47.73045973
"358",-122.873683,47.730223
"359",-122.87701,47.730383
"360",-122.879387,47.732142
"361",-122.882714,47.731183
"362",-122.883665,47.723029
"363",-122.884378,47.713434
"364",-122.88714,47.709891
"365",-122.889607,47.705918
"366",-122.88723,47.701919
"367",-122.878199,47.690081
"368",-122.880813,47.686241
"369",-122.885221,47.683761
"370",-122.896975,47.67936
"371",-122.901016,47.673599
"372",-122.90394064,47.6721666
"373",-122.906245,47.671038
"374",-122.908859,47.664956
"375",-122.90363,47.664476
"376",-122.90286092,47.6624031
"377",-122.902442,47.661274
"378",-122.905532,47.658873
"379",-122.901371,47.653904
"380",-122.90146482,47.65306647
"381",-122.90167591,47.65118192
"382",-122.901729,47.650708
"383",-122.90374813,47.64635544
"384",-122.904106,47.645584
"385",-122.9133399,47.64599907
"386",-122.918366,47.646225
"387",-122.921787,47.649863
"388",-122.9267436,47.65089213
"389",-122.927398,47.651028
"390",-122.92740956,47.65084915
"391",-122.927636,47.647346
"392",-122.935004,47.644303
"393",-122.93643,47.637897
"394",-122.942134,47.635815
"395",-122.941736,47.63232603
"396",-122.941659,47.631651
"397",-122.954494,47.627006
"398",-122.9545017,47.62698262
"399",-122.955444,47.624123
"400",-122.966378,47.618836
"401",-122.972557,47.614029
"402",-122.981589,47.613068
"403",-122.983015,47.608581
"404",-122.981589,47.606178
"405",-122.98159717,47.60615046
"406",-122.982394,47.606147
"407",-122.996995,47.606095
"408",-123.001269,47.60648
"409",-123.037073,47.606849
"410",-123.041743,47.606578
"411",-123.083305,47.606866
"412",-123.087153,47.607125
"413",-123.126288,47.607125
"414",-123.492819,47.607108
"415",-123.501223,47.60711
"416",-123.504385,47.60701
"417",-123.504381,47.519621
"418",-123.50438,47.517609
"419",-123.532114,47.517626
"420",-123.632637,47.517972
"421",-123.957135,47.517972
"422",-123.990638,47.517998
"423",-124.001293,47.518466
"424",-124.047108,47.51812
"425",-124.047162,47.525605
"426",-124.047224,47.534008
